timestamp,location,tweet_text,username,all_hashtags,followers_count
2021-12-18 09:44:42+00:00,Scotland,b'#lockedoutofonlinebanking #RBS #Covid_19  Yesterday was called by RBS Fraud Team about what they reasonably thought was a Fraud txn. On advice I set a small payment 1st. Today they called back and locked me out until I visit a Branch! I\xe2\x80\x99m self isolating with #Covid !',b'KennyRo55698407',"['lockedoutofonlinebanking', 'RBS', 'Covid_19', 'Covid']",18
2021-12-18 09:44:30+00:00,"Bakersfield, CA",b'December #AI5W #COVID19 #lockdown #Corona #Covid https://t.co/aHmWbukgYk',b'530postscript',"['AI5W', 'COVID19', 'lockdown', 'Corona', 'Covid']",397
2021-12-18 09:44:28+00:00,Giffnock 🏴󠁧󠁢󠁳󠁣󠁴󠁿,b'For those advocating easing restrictions around #covid \xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/Kwc0380R4m',b'EFM_1',['covid'],3122
2021-12-18 09:44:15+00:00,United States,b'NFL reschedules games as new wave of #Covid sidelines dozens of players - NBC News https://t.co/PfiandjFCU',b'Sollencia',['Covid'],21
2021-12-18 09:43:28+00:00,Europe ,"b'@DavidJonesMP Says the qualified solicitor, when no medical or scientific training whatsoever! \xf0\x9f\x99\x84   Did you miss the #Covid briefings or just randomly decide you know better than the Chief Medical Officer!'",b'librareon',['Covid'],8286
2021-12-18 09:43:25+00:00,"UK (Newcastle, York or London)","b""@jburnmurdoch It is desperately ironic that in trying to present #COVID science @FT &amp;  @ftdata are ignoring all the scientifically controlled studies we know of on the use of log scales.  Log scales distort data and people's perceptions of the data, better ways to present growth rates exist.""",b'binocularity',['COVID'],912
2021-12-18 09:42:11+00:00,,"b'Regardless of your take on covid, it\xe2\x80\x99s not gonna go. So testing will be here indefinitely, meaning what? You cancel things constantly?!! Events? Sports? Etc etc?? You test for what? Next 5 years you\xe2\x80\x99re always gonna get cases after cases it won\xe2\x80\x99t go, so this is life now? #Covid'",b'Ashleyc6330',['Covid'],10
2021-12-18 09:42:04+00:00,"Plymouth, England",b'Let\xe2\x80\x99s sign the petition to ensure the highest quality lft\xe2\x80\x99s from Uk companies such as Omega Diagnostics protect the Uk adequately. Current Chinese tests are woefully inadequate. #Omicron #COVIDisAirborne #DataGovernance #BREAKING #Covid #COVID19 #ODX #CoronavirusUpdates https://t.co/KRNPhbmG0F',b'symbo64',"['Omicron', 'COVIDisAirborne', 'DataGovernance', 'BREAKING', 'Covid', 'COVID19', 'ODX', 'CoronavirusUpdates']",10
2021-12-18 09:41:53+00:00,Leicestershire,b'Eeeek Day one of the Christmas @RadioTimes guiding us through Christmas isolation one day at a time! #covid',b'Aly_H_C',['covid'],154
2021-12-18 09:41:29+00:00,,b'There\xe2\x80\x99s always a nose breather somewhere. Even in a vaccination centre. #covid #Booster https://t.co/eaduPcTd9z',b'BenJLPrice',"['covid', 'Booster']",88
2021-12-18 09:41:13+00:00,,b'Last 2 years I\xe2\x80\x99ve spent NYE watching bbc midnight fire works at home. It\xe2\x80\x99s like they\xe2\x80\x99re doing it for no reason this year??? Why do it just before? Why not lock it down a month before? Don\xe2\x80\x99t get it man #Covid',b'Ashleyc6330',['Covid'],10
2021-12-18 09:41:11+00:00,"Cuenca, Castilla-La Mancha","b'We are working in a new special Issue about ""What Is in the Future of Business Research and Management? Emerging Issues after COVID-19 Time"". Deadline for manuscript submissions: 1 September 2022. #covid #future #research #business #management https://t.co/kZaLEFWsdC'",b'rmcanas77',"['covid', 'future', 'research', 'business', 'management']",1185
2021-12-18 09:40:56+00:00,"West Suffolk, UK","b'We spent a few weeks in Japan back in the 1990s and remember people wearing masks to prevent the spread of colds so they would be more likely to take #COVID precautions than idiots in #UK.  The biggest problem in UK is same as last year, ie. mixed messages from @BorisJohnson https://t.co/PP8bK6Wear'",b'Suffolkbeeman',"['COVID', 'UK']",907
2021-12-18 09:40:42+00:00,Now Earth,b'#Fauci wants #Covid #mandate to be #rebranded #COVERUP #DECEPTIONS #PROPAGANDA #DICTATORSHIP #SCIENCE #HEALTH #CLIMATE #NATURE https://t.co/MLJlIaJmWF',b'MuttMan72',"['Fauci', 'Covid', 'mandate', 'rebranded', 'COVERUP', 'DECEPTIONS', 'PROPAGANDA', 'DICTATORSHIP', 'SCIENCE', 'HEALTH', 'CLIMATE', 'NATURE']",536
2021-12-18 09:40:28+00:00,"Leipzig, Germany","b'Look how much volume my hair had walking out of bed this morning! Imagining what it could have looked like if I decided to style it. But yeah, avoiding a #COVID plague means you don\xe2\x80\x99t see other humans too often *clips hair out of face* https://t.co/c1fYIyAlDI'",b'omg_butter',['COVID'],512
2021-12-18 09:40:21+00:00,earth ,b'@LindaBauld missed you not being on  bbc breakfast. One of the few top notch experts we like to get our info from.  #covid',b'RP2054',['covid'],100
2021-12-18 09:40:16+00:00,"Yorkshire, England",b'Your 10-page @YPSport weekend edition has landed  \xe2\x9a\xbd\xef\xb8\x8f #Covid concerns for PL  \xe2\x9a\xbd\xef\xb8\x8f Big #lufc &amp; #rufc features  \xf0\x9f\x8f\x89 @RotherhamRugby on the rise  \xf0\x9f\x8f\x8f #Ashes analysis  \xf0\x9f\x8f\x80 @Hatters_BC first lady of basketball  \xf0\x9f\xa5\x8a Next gen of Leeds boxers  \xf0\x9f\x90\x8e King George memories  #buyapaper https://t.co/ShtTrjBh7L',b'NWestbyYPSport',"['Covid', 'lufc', 'rufc', 'Ashes', 'buyapaper']",2766
2021-12-18 09:40:08+00:00,Stafford,"b""I've been saying for ages that we'll be in another #lockdown, lo and behold, plans are being drawn up for a #CircuitBreaker too take place after #Christmas almost the #SameThing really isn't it. I should be #psychic #covid""",b'Colster1975',"['lockdown', 'CircuitBreaker', 'Christmas', 'SameThing', 'psychic', 'covid']",275
2021-12-18 09:40:04+00:00,"Wales, United Kingdom","b'He goes from outside to inside the tree \xf0\x9f\x99\x84. Last #Caturday before #Christmas and not shaping up as we thought it would just a few weeks ago. The #Covid challenges keep coming so stay safe this festive period. LFT, face coverings, space, ventilation and hygiene. #CatsOfTwitter https://t.co/vjxp31KoSS'",b'_LeeBrooks',"['Caturday', 'Christmas', 'Covid', 'CatsOfTwitter']",1010
2021-12-18 09:40:03+00:00,NYC,b'Dr. Fauci warns NYC\xe2\x80\x99s omicron surge is sign of nationwide #COVID wave https://t.co/y4Aqn6oenv',b'moughthere',['COVID'],10024
2021-12-18 09:39:57+00:00,Ohio,b'Even #covid is scared of @NickChubb21  @Browns',b'aprily75',['covid'],23
2021-12-18 09:39:37+00:00,"South East, England","b'In the interests of not just my but others\xe2\x80\x99 safety too, I complied with lockdowns, masks, wfh etc, haven\xe2\x80\x99t gone abroad, had 2 jabs &amp; booster: all to be right back where we started?Clearly living with #COVID is our best bet now. Absolutely NO to another pointless #lockdownuk #FFS'",b'PicassoRic',"['COVID', 'lockdownuk', 'FFS']",8
2021-12-18 09:39:29+00:00,"Land O Lakes, FL , USA",b'Oft-spanked #Pfizer has doubled down on delaying #Covid-19 data instead of arranging for faster release. The people must exact a price. #BoycottPfizer-have your doctor change your prescription to a more responsible manufacturer. Drugs are a dime a dozen...#TruthIsPriceless',b'flacorps',"['Pfizer', 'Covid', 'BoycottPfizer', 'TruthIsPriceless']",252
2021-12-18 09:38:55+00:00,Australia,"b'@vianhazxeed @ScottMorrisonMP The analysis of Australia being unable to protect itself from #COVID; so so many fight for life on ventilators. #ScottMorrison thinks allegiance to our Commonwealth, ensures his tax payer education is unattainable. Screwing over Australia to make billionaires richer.. fascist!?!!'",b'amiscreantmind',"['COVID', 'ScottMorrison']",216
2021-12-18 09:38:36+00:00,"New Delhi, India",b'COVID has raised the awareness and demand for health insurance amongst the poor in Philippines. #Microinsurance through Mutual Benefit Associations proves to be a lifeline for vulnerable communities. #insurance #health #shgs #mutuals #Philippines #covid https://t.co/HV7loeSAgQ',b'JacquilineS1975',"['Microinsurance', 'insurance', 'health', 'shgs', 'mutuals', 'Philippines', 'covid']",1977
2021-12-18 09:36:13+00:00,,"b'(8/) doubles play, not just the first type   An outdoor tennis season that features each of the 1st two bullet points will pretty much be like in 2019.  That is although with the #Covid #omicron #variant having begun earlier this week in #Ontario increased #hospitalizations (at'",b'davidmeetupto',"['Covid', 'omicron', 'variant', 'Ontario', 'hospitalizations']",29
2021-12-18 09:36:10+00:00,Texas,"b'It doesn\xe2\x80\x99t prevent you from getting #COVID, it doesn\xe2\x80\x99t prevent you from transmitting COVID, it doesn\xe2\x80\x99t reduce the symptoms of COVID, it doesn\xe2\x80\x99t prevent you from dying of COVID. But here take it any way, or face a discharge. Our country loves #BigPharma.  https://t.co/Rwx8PP0PWL'",b'DarthApuReborn',"['COVID', 'BigPharma']",1100
2021-12-18 09:34:39+00:00,"Romford, London",b'@BBCBreakfast  That scientist wearing a #covid #christmasjumper on TV seems to have poor judgement. Thinking its all just a laugh when all these rules are ruining peoples Christmas is not the best way of portraying yourself.  #bbc #breakfast #Omicron #OmicronVarient',b'AnythingPosBass',"['covid', 'christmasjumper', 'bbc', 'breakfast', 'Omicron', 'OmicronVarient']",256
2021-12-18 09:34:27+00:00,,b'Daily lateral flow testing - is like the 2021 version of an advent calendar. Just 5 days to go before the big one. Let\xe2\x80\x99s hope they haven\xe2\x80\x99t saved a special surprise for the 24th! #Covid #AdventCalendar',b'Taylor19Kathryn',"['Covid', 'AdventCalendar']",530
2021-12-18 09:34:07+00:00,Manchester,b'The inventor of the mRNA \xf0\x9f\x92\x89 and the most citied #Covid Dr is demanding that the push/coercion for more \xf0\x9f\x92\x89 especially in children is stopped. Why is no one listening?  @P_McCulloughMD @RWMaloneMD',b'HiltonChris7',['Covid'],485
2021-12-18 09:33:48+00:00,By the Sea ,b'@VetPathSurrey I felt sniffly. Panicked. Seeing a friend today so did an LFT at 3am #covid #negative',b'JaneRVN',"['covid', 'negative']",3974
2021-12-18 09:33:47+00:00,"Los Angeles, CA",b'The #BroadwayLeague Announces\xc2\xa0#BwayToday \xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b #TrackingShows Playing Each Day! #Broadway #Cancellations #Covid #Omicron #Delta  https://t.co/pJOC8TCfu1',b'UMPodcastDV',"['BroadwayLeague', 'BwayToday', 'TrackingShows', 'Broadway', 'Cancellations', 'Covid', 'Omicron', 'Delta']",646
2021-12-18 09:33:25+00:00,England,"b'To all men, fancy some female hormones to fight Covid?  \xf0\x9f\x98\x82 This theatre is out of control!  I bet Boris and Starmer had theirs. #borisjohnson #KeirStarmer #hormones #Men #covid #nhs #uk #england https://t.co/iJbGSZEEdp'",b'krisgimages',"['borisjohnson', 'KeirStarmer', 'hormones', 'Men', 'covid', 'nhs', 'uk', 'england']",3574
2021-12-18 09:33:24+00:00,¯\_(ツ)_/¯,b'They said #covid #vax was route to freedom and normality\xe2\x80\xa6. \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/BP8xonpmiC',b'siasees',"['covid', 'vax']",1219
2021-12-18 09:31:58+00:00,Birmingham UK,"b'#SBI #BOO #PURP $ZOOM   Yes - my thoughts exactly. Albeit should be supportive to previous #covid winners such as @SourcebioPlc , @boohoo , @PurplebricksUK , @Zoom , etc https://t.co/Ux9LfTCgYS'",b'CapitalPmh',"['SBI', 'BOO', 'PURP', 'covid']",2870
2021-12-18 09:31:36+00:00,,b'Absolutely.  Socialism is fascism under cover  #corruption #childAbuse #pedophilia #tyrannie #covid #transgender #ideology https://t.co/4r1hqkJLFp',b'EvaB_Victoire3',"['corruption', 'childAbuse', 'pedophilia', 'tyrannie', 'covid', 'transgender', 'ideology']",100
2021-12-18 09:31:34+00:00,,"b""#WHERE THE FLU SUDDENLY DISAPPEARED??!!..#AND IT'S ALL COVID NOW??!!..#THE HOSPITALS GETS HUGE CUT FROM THIS COVID MADNESS AND MAKE EVERY TEST COVID FOR PROFIT!!..#COVID BED=SUCKING THE GOVERNMENT!! https://t.co/9jYWv4eBkM""",b'K4yj2ixh3ImrT7o',"['WHERE', 'AND', 'THE', 'COVID']",8
2021-12-18 09:31:20+00:00,,"b'Middle-class people and the poor were badly affected by some of the decisions taken by the #PM, which also resulted in large-scale unemployment. Demonetization, wrongly implicated #GST, no help during the #Covid crisis are the major reasons for unemployment in India: #RahulGandhi https://t.co/3tXTfE7uUC'",b'Yasmin082101',"['PM', 'GST', 'Covid', 'RahulGandhi']",844
2021-12-18 09:31:02+00:00,"Cork, Ireland","b'\xf0\x9f\x99\x84 I accept hospitality has to accept restrictions again, but please don\xe2\x80\x99t lie to the public. Recent Covid clusters show 192 in schools, 3 in hotels &amp; 6 in restaurants. It\xe2\x80\x99s disingenuous to say schools &amp; workplaces are not an issue #covid https://t.co/wXHbypif88'",b'SeanK_OD',['covid'],1883
2021-12-18 09:30:58+00:00,London,"b'English government guidance on #CareHomes visiting, in general and because of #Covid #SocialCare #SocialWork #Care #OlderPeople #Ageing  https://t.co/iN3CMmHDMF'",b'MalcolmPayne',"['CareHomes', 'Covid', 'SocialCare', 'SocialWork', 'Care', 'OlderPeople', 'Ageing']",9767
2021-12-18 09:30:53+00:00,,b'@patricklpc @SkyNewsAust (2/2) because too many with #Covid have been seeking #ICU care at any one time relative to departures from such wards for any # of reasons.  Not sufficiently increasing ICU bed capacity has led #Canada to where it has been at with the #OmicronWave.',b'davwain1',"['Covid', 'ICU', 'Canada', 'OmicronWave']",884
2021-12-18 09:30:47+00:00,"Leeds, England",b'@TalkingShutt Todays team talk\xe2\x80\xa6. Lick everything #covid https://t.co/iBm2cZ0Y1d',b'ilmmad512',['covid'],1478
2021-12-18 09:30:45+00:00,"Kerala, India","b'LIKE, COMMENT, &amp; SHARE !!  #anime #comedy #follow #instagram #humor #like #facebook #dank #dankmeme #funny #memes #memesdaily #edgymemes #funnymeme #quotes #lifequotes #quoteoftheday #writing #instamood #feeling #OmicronVarient #Covid_19 #vaccination #Corona #Covid #COVIDIOTS https://t.co/UUtTnSo0GG'",b'theajojohn',"['anime', 'comedy', 'follow', 'instagram', 'humor', 'like', 'facebook', 'dank', 'dankmeme', 'funny', 'memes', 'memesdaily', 'edgymemes', 'funnymeme', 'quotes', 'lifequotes', 'quoteoftheday', 'writing', 'instamood', 'feeling', 'OmicronVarient', 'Covid_19', 'vaccination', 'Corona', 'Covid', 'COVIDIOTS']",6
2021-12-18 09:30:33+00:00,Cape Town South Africa,"b'Broadway\xe2\x80\x99s \xe2\x80\x98Hamilton\xe2\x80\x99 &amp; \xe2\x80\x98Moulin Rouge!\xe2\x80\x99 Cancel Friday Performances Due To Covid: Both Moulin Rouge! and Hamilton have canceled their Broadway performances for tonight, Friday Dec. 17, due to breakthrough\xe2\x80\xa6 https://t.co/nFFtq4tkh1 #BreakingNews #Broadway #News #Covid | @deadline'",b'syldrey',"['BreakingNews', 'Broadway', 'News', 'Covid']",76
2021-12-18 09:30:12+00:00,"Kampala, Uganda",b'Increase in #COVID-19 cases here in Uganda and in Africa in general is largely due to #Omicron. Let us remain vigilant during this busy festive season. https://t.co/L2KqtVyYg9',b'RichardKabanda2',"['COVID', 'Omicron']",954
2021-12-18 09:30:10+00:00,North Yorkshire,"b'Watch as Dr Victoria Turner, Public Health Consultant, talks about #covid testing.  ""Taking a lateral flow test is still strongly advised before you go out mixing with groups of people or when visiting someone who is at increased risk of becoming seriously unwell with covid."" https://t.co/Vk282NjCO5'",b'northyorkscc',['covid'],37522
2021-12-18 09:30:00+00:00,,b'THE ONE SURE SIGN YOU MAY HAVE ALREADY HAD COVID  https://t.co/CjeoX00LAk  #covid #coronavirus #corona #love #stayhome #quarantine #lockdown #staysafe #like #art #health #photography #pandemic #socialdistancing #life #virus #stayathome #motivation #fashion #SaturdayThoughts https://t.co/tOr7VyVRiT',b'BeautySkinYourN',"['covid', 'coronavirus', 'corona', 'love', 'stayhome', 'quarantine', 'lockdown', 'staysafe', 'like', 'art', 'health', 'photography', 'pandemic', 'socialdistancing', 'life', 'virus', 'stayathome', 'motivation', 'fashion', 'SaturdayThoughts']",3436
2021-12-18 09:29:55+00:00,,"b'#covid: great analogy from Prof Chris ? on @bbcbreakfast re virus transfer in a room - \xe2\x80\x98if you can smell cigarette smoke from the other side of the room you are probably breathing in particles that were in the smoker\xe2\x80\x99s lungs, viz their virus\xe2\x80\x99!'",b'insiderjon',['covid'],454
2021-12-18 09:29:51+00:00,,b'Madden should start adding an immune system stat so we know the likelihood of our fantasy players getting COVID. #COVID #FantasyFootball',b'jeremy_dehn',"['COVID', 'FantasyFootball']",166
2021-12-18 09:29:49+00:00,"St Louis, MO","b'@travisakers It is super cool and trendy to get covid now travis .. dude ,  get a shot and get the #vid homie.  Its simple bro lets all get the #vax for no reason spike #fake  numbers, and #ruin the economy \xf0\x9f\x98\x82  #RiseUp #wiseup #COVID #DoNotComply #collegegameday #famask #Trending'",b'rich_henschel',"['vid', 'vax', 'fake', 'ruin', 'RiseUp', 'wiseup', 'COVID', 'DoNotComply', 'collegegameday', 'famask', 'Trending']",42
2021-12-18 09:29:34+00:00,"Delhi, India","b'Looking for an economic protein analysis system ahead of the next wave of COVID-19? #PSR, QR-100, offers 10 key parameters such as SAA, CRP, D-Dimer and #CRP.  Get More Info Here: https://t.co/clte6TQ3ok  #Finochemnano #biochemistry #psrdiagnostic #finovahealthcare  #covid https://t.co/K5dHTrNCEP'",b'FinovaHealth',"['PSR', 'CRP', 'Finochemnano', 'biochemistry', 'psrdiagnostic', 'finovahealthcare', 'covid']",1
2021-12-18 09:28:39+00:00,Blighty,b'@IndependentSage @SusanMichie \xe2\x80\x98poisoned air\xe2\x80\x99 okkkk I think you need to step back here ya utter \xf0\x9f\xa4\xa1\xf0\x9f\x99\x84  #Omicron #scaremongering #propaganda #EnoughIsEnough #NoMore #nomoreSAGE #NoMoreLockdowns #mild #Variant #COVID',b'mamamuse',"['Omicron', 'scaremongering', 'propaganda', 'EnoughIsEnough', 'NoMore', 'nomoreSAGE', 'NoMoreLockdowns', 'mild', 'Variant', 'COVID']",818
2021-12-18 09:28:18+00:00,,"b'@patricklpc @SkyNewsAust (1/) Whether with #Omicron the risk of reinfection is over, or no more than, quintuple the risk of such from #Delta, there\xe2\x80\x99s no denying that the newer #Covid #Variant has spread so quickly that may only be a matter of days before #hospitals in #Ontario have to #triage patients'",b'davwain1',"['Omicron', 'Delta', 'Covid', 'Variant', 'hospitals', 'Ontario', 'triage']",884
2021-12-18 09:28:12+00:00,,"b""@CanaryMugume @MinofHealthUG @nbstv But @uganda what is happening now let this be not a joke bcz last time time the problem we are facing of #covid 19 was letting people to come in the country let's the government stop this nonsense""",b'sadamcypher8',['covid'],2
2021-12-18 09:27:48+00:00,,"b'#ImperialCollege, home of MSM\'s, fave fearmonger Niall ""wrong every time on #Covid"" Ferguson, is funded by #BillGates: vax investor, WHO financer and #Event201 (blueprint for how pandemic plays out) funder. So is Ferguson a #BigPharma or \'free\' scientist?  https://t.co/PwLepumP1y https://t.co/qvtyFh5mGM'",b'beingrichard',"['ImperialCollege', 'Covid', 'BillGates', 'Event201', 'BigPharma']",5831
2021-12-18 09:27:08+00:00,"Stanbury, Yorkshire","b""What's your #emergency - people in pain or dying of cancer OR people who might get a sniff? #covid  That's what it comes down to!""",b'DavidR_B',"['emergency', 'covid']",2403
2021-12-18 09:25:18+00:00,,"b'Is anyone else concerned about the amount of #COVID19 cases from #Omicron. Living in NY it concerns me that on Thursday there was over 20,000 positive cases!!!! The @NFL and @NBA can\xe2\x80\x99t get its S*** together!!!  Get your #vaccine and stop the BS!!!  #VAXXEDvsANTIVAXX #COVID'",b'nmorgasenradio',"['COVID19', 'Omicron', 'vaccine', 'VAXXEDvsANTIVAXX', 'COVID']",809
2021-12-18 09:25:13+00:00,,"b'#Covid is the new flu. If people deaths are more than the average it is mainly due to inefficient health care systems.  Covid deaths are nowhere near the previous peak, no matter whether the country is vaccinated or not. #inflation is the real issue @federalreserve @potus #clowns https://t.co/Z46ioaverG'",b'InvestorXI',"['Covid', 'inflation', 'clowns']",521
2021-12-18 09:24:45+00:00,"Bhubaneswar, India",b'India\xe2\x80\x99s #COVID-19 Vaccination Coverage Exceeds 136.66 Cr  https://t.co/zRXI7yVh5I',b'PragativadiNews',['COVID'],19571
2021-12-18 09:23:33+00:00,"Greater Noida, Uttar Pradesh",b'Take you kid to Blossom kid clinic for their immunization/ vaccination. Our team will guide you and you bay at every stage. Call us for more. #childhealth #health #healthcare #pediatrician #covid #childcare #childcaredelhi #childcarenoida #vaccine  https://t.co/n14owfjMQX https://t.co/cB42Tj7dzN',b'blossomkidsclin',"['childhealth', 'health', 'healthcare', 'pediatrician', 'covid', 'childcare', 'childcaredelhi', 'childcarenoida', 'vaccine']",0
2021-12-18 09:22:50+00:00,🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺,"b'Welcome to #Christmas Just like last Christmas  January 2021 was hellish for the #NHS, please try to keep safe over Xmas  146,000 UK #covid deaths #GetVaccinated https://t.co/LKzYMGtXYS'",b'HappenIwill',"['Christmas', 'NHS', 'covid', 'GetVaccinated']",64
2021-12-18 09:22:49+00:00,Earth,"b'@samuelluckhurst \xf0\x9f\x91\x87\xf0\x9f\x92\xafSam!! YES precaution &amp; objectiveness must come in with regards #COVID etc but as for progressing &amp; moving the team forward, we have to strike whilst the iron is hot!! As by doing so will not only benefit the NOW but the new manager who comes in!! #Proactive https://t.co/otnfvBjIyG'",b'yeatesy46',"['COVID', 'Proactive']",37
2021-12-18 09:22:31+00:00,New York,"b""5.3 mil. people dead from #COVID / @NFL players don't want COVID protocols &amp; people don't want mandates / Donald Parham suffers brain trauma in meaningless NFL sports game in a pandemic / Parham will occupy hospital space &amp; man-hours bc of injury suffered in said game / PROBLEM?""",b'SavageSteamboat',['COVID'],529
2021-12-18 09:21:55+00:00,United States,b'Rockettes cancel rest of season as New York records largest one-day #Covid tally - NBC News https://t.co/qnKzveN5jL',b'Sollencia',['Covid'],21
2021-12-18 09:21:39+00:00,England,"b""@sajidjavid So let's get this right! Covid comes along and no doctor at any surgery will see patients, over 70.000 stayed at home and died, you can't say goodbye to Grandparents but millions can join super spreader queues for outdated #Covid jabs and the #NHS is overwhelmed?.""",b'BNN_Breaking',"['Covid', 'NHS']",45874
2021-12-18 09:21:35+00:00,"Milano, Lombardia",b'When one plot is worth more than 1000 words... no doubt Italy is up next \xf0\x9f\x99\x84 #covid #omicron #tsunami #MerryChristmas #2020too https://t.co/8k4nFhBzFa',b'mauricallari',"['covid', 'omicron', 'tsunami', 'MerryChristmas', '2020too']",222
2021-12-18 09:21:33+00:00,Washington D.C.,b'#Saturday Story LCD Soundsystem explain not cancelling shows despite #COVID spike https://t.co/h1ItEOLLyC https://t.co/nRhCFrizJ2',b'DarrenMichaelCo',"['Saturday', 'COVID']",63
2021-12-18 09:21:10+00:00,,b'@ClipEvans @Oxrapx Sniffles for most. Hospital and the morgue for some. Long #covid for many others',b'LaupLaup2',['covid'],41
2021-12-18 09:21:07+00:00,"Wednesbury, England",b'#BookFlock due to us getting #COVID boosters we will open at 11am today! #books #wednesbury',b'SheepBooks',"['BookFlock', 'COVID', 'books', 'wednesbury']",879
2021-12-18 09:21:01+00:00,"FL🇺🇸, NY🇺🇸, CAI🇪🇬, or ✈️","b'@GaryLineker @alanshearer But the science and the data show that even if you get the vaccine, you can still get and spread #COVID.'",b'AdamAlfi',['COVID'],13029
2021-12-18 09:20:30+00:00,NYC,b'Where did the missing 3.6 million workers go? How #COVID shook up #labor market https://t.co/JLGnFNyxGO via @nypost',b'moughthere',"['COVID', 'labor']",10024
2021-12-18 09:20:01+00:00,New York,b'Upstate New York Hospitals Are Overwhelmed as #Covid Cases Surge - https://t.co/fnykDhfMQg  #NYS #NY #covidisnotover',b'VaxFactsDDNY',"['Covid', 'NYS', 'NY', 'covidisnotover']",91
2021-12-18 09:19:55+00:00,The Netherlands,b'#Covid cases have been surging after #vaccination all over the world. https://t.co/uHtA6u3Omo',b'Zoetnet',"['Covid', 'vaccination']",175
2021-12-18 09:18:32+00:00,London,"b""Prof Chris Whitty, former Chief Scientific Advisor, verses any #Tory MP - who to believe on #Covid?  Joy Morrissey is trying to achieve unquestioning obedience just because she managed to fool some of the people to become an 'elected representative'  Confuses power with knowledge https://t.co/6mWMW5dVgM""",b'PSI_TimEd',"['Tory', 'Covid']",445
2021-12-18 09:18:27+00:00,"Mumbai, India",b'Pfizer to Test Third Dose of Covid Vaccine for Children Below 5 #Pfizer #thirddose #COVID19 #covid https://t.co/C7qL8in4XO',b'DanielP46805589',"['Pfizer', 'thirddose', 'COVID19', 'covid']",425
2021-12-18 09:18:16+00:00,Česká republika,b'#Covid: Civil servant quits party probe and footballers urged to get Covid jab https://t.co/i4acZrpSSf',b'zpravy_24',['Covid'],23
2021-12-18 09:17:57+00:00,"Dhaka, Bangladesh",b'Spurs boss Conte urges caution as players return from Covid  #Spursboss #covid #sports   https://t.co/LE3ZmdZUYT',b'tbsnewsdotnet',"['Spursboss', 'covid', 'sports']",3983
2021-12-18 09:17:45+00:00,,b'Maybe the time has come to place the unvaccinated in lockdown. #covid https://t.co/85RNbfybll',b'wizzard456',['covid'],68
2021-12-18 09:17:23+00:00,#America - What's it to ya!,"b'@ZeeshanAleem I think we can give #COVID some credit to force employers to see if working from home works for their employees. Mandating 38 days/year as ""holiday"" time off, removes an area where companies can off incentives. Co\'s need to pivot and consider more flexible cultures. https://t.co/vfoDcYhFin'",b'UseLessPeeps',['COVID'],74
2021-12-18 09:17:03+00:00,Northern England ,b'@rupert_pearse Thank you for this excellent thread &amp; for all you &amp; your colleagues do. So annoying that this winter wave was predicted and yet so few restrictions. Still ppl working in offices &amp; on public transport &amp; about to take #Covid around the UK when they go home for Christmas \xf0\x9f\x98\xaa Sorry\xf0\x9f\x98\x9e',b'DebraWr08019555',['Covid'],192
2021-12-18 09:16:55+00:00,London,b'Beautifully put @JaneyGodley - big scary stuff at the moment but there\xe2\x80\x99s lots of love &amp; support out there   And you\xe2\x80\x99re sharing it around   #OvarianCancer #Covid https://t.co/lKpgKLNaS5',b'athenalamnisos1',"['OvarianCancer', 'Covid']",3102
2021-12-18 09:16:54+00:00,🌍,b'@ECMcLaughlin Because there is still a #GOP postmaster in charge. Will reach in 2023...the #covid testing kit.',b'amitaf2105',"['GOP', 'covid']",348
2021-12-18 09:16:15+00:00,,"b'New #Omicron #Covid Variant ""Dominant"" in #France from Start of 2022  https://t.co/L3SexJvIbh'",b'ScrabbIit',"['Omicron', 'Covid', 'France']",284
2021-12-18 09:16:13+00:00,"Hereford, England",b'Unfortunately I\xe2\x80\x99ve got #covid and so  my 5 year old son also he\xe2\x80\x99s isolating with his mom .. so #Christmas is #cancelled . Haven\xe2\x80\x99t done anything Xmasy  with my son but we should be able to boxing\xe2\x80\x99 day evening and onwards .. #avfc game maybe 2 soon for us @AVFCOfficial it\xe2\x80\x99s tough.',b'Greggie123',"['covid', 'Christmas', 'cancelled', 'avfc']",594
2021-12-18 09:15:29+00:00,"Moscow, Russia ","b'France, grappling with #COVID surge, joins other countries in shortening the booster period for mRNA shots to 4 months, acknowledging quickly waning efficacy of mRNA vaccines. Heterologous booster needed to lengthen the mRNA vaccine protection.\xf0\x9f\x91\x87 https://t.co/uDs6DrIVk6 https://t.co/LgsLoLkMEZ'",b'sputnikvaccine',['COVID'],975048
2021-12-18 09:15:15+00:00,Derbyshire,"b'\xe2\x80\x9cIf you can see their full face, don\xe2\x80\x99t be in their space. Especially indoors.\xe2\x80\x9d #Covid #Omicron https://t.co/8t1ZJFvvjK'",b'JasonGood',"['Covid', 'Omicron']",1369
